code,num
C1072,720.3027637026197
C1128,1088.942362568665
C1456,635.593955337861
C1840,548.4496956863564
C1332,1123.4968392856606
C1563,2168.085903894354
C1794,992.7457259303658
C1640,470.77440443753534
C1377,389.1248405079384
C2072,252.69229452851994
C1472,450.5790943530483
C1006,120.75791294148458
C1083,472.09709869692404
C1311,287.53569726479225
C2676,23.140088112103697
C2318,151.7494268379216
C1603,586.9318317971108
C2523,419.7096308360421
C2177,166.937386835229
C2411,686.1701410251151
C2033,222.07294047909627
C1604,478.2719774313907
C2535,394.56120803755874
C1040,445.419774602114
C2417,440.52195172187544
C1812,156.32277800651428
C2253,173.52000405333655
C1294,560.2480905853887
C1772,451.3886058576683
C2646,410.41102498886767
C1152,859.0100250979245
C2423,132.94694419994858
C1844,475.70105021231205
C1318,214.48003850843097
C1729,103.0876751765586
C1602,353.11553463830586
C1239,407.92507161737205
C1721,583.9997207444703
C1902,901.3481133325491
C1855,344.9557934491329
C2600,414.73517520670447
C1071,510.2293197764663
C2295,487.9545138450269
C1621,569.8068012087199
C1852,833.839104367644
C2555,1129.7685437578914
C1297,462.6390494601731
C2323,573.809582680394
C2215,375.83404054216845
C2112,325.3511166035817
C1830,854.5399965559964
C2602,251.75826277034233
C2608,1048.6784710480476
C1215,600.5281802140009
C2369,570.4145559850515
C1158,263.86244030931306
C1887,649.6294971262712
C1189,268.1255330802742
C1637,448.820595163835
C1225,188.67039957349255
C2374,329.9450709071165
C2397,535.4691620051185
C1105,881.5039771272396
C1782,451.89463221773735
C1629,157.426483117467
C1708,276.59803169001555
C2144,512.2100092133604
C1617,813.7264884228324
C1149,539.9146695223095
C1323,403.8216387628385
C1064,736.8299114600369
C1019,249.3014360729154
C2269,570.9735651162296
C1416,852.0427184785974
C1250,945.0658017878019
C1741,440.0782835130095
C1016,710.9177532265314
C2675,1096.1496955651405
C2436,709.5196011748892
C2039,944.0083980424514
C1253,887.575016915536
C2028,1124.966261785036
C1166,327.69158323420936
C1135,253.7715598664777
C1216,307.1199970084126
C1593,231.88112954741382
C1826,193.68308464104496
C1827,439.02214161489906
C1564,310.3860565526814
C1495,984.550601468564
C2653,940.9776902521057
C1392,649.2894019535455
C2128,262.64033457825326
C1282,629.5168723500756
C1521,1129.5989746347502
C2076,981.336414298636
C1060,617.293671723779
C2473,945.9392894777503
C2557,727.6563041337125
C1835,861.4771173843781
C2224,542.3153135903073
C2222,372.80180168807937
C2430,840.1546818665026
C2497,724.5361793046543
C1494,1150.641653603668
C1457,621.3063579191476
C1525,1045.753689714945
C1712,596.2627182143608
C2267,1003.8621125383285
C1623,289.01976368463886
C2131,510.69019758137483
C2691,1239.305674320235
C1147,819.1549675399673
C1692,873.4569933010089
C1570,820.2511231908254
C1474,134.1679997151795
C1633,40.97405259449191
C2113,532.0543624384429
C2175,919.9333788189812
C2303,1599.2978189737082
C2547,618.8643524928823
C2292,761.6099074051647
C1496,789.9435647512238
C1289,378.89026835014204
C1849,718.1739364917751
C1003,274.4743289277908
C2268,478.69293792240535
C2551,595.1642979507408
C2688,150.86272353248603
C1030,80.71859162961803
C1327,53.613310531474795
C2451,532.7646970878484
C1749,575.1708642514786
C1349,300.57214152272854
C2043,256.7440630325105
C1229,256.79408895378486
C2363,475.376348186333
C1414,524.2629054492658
C2174,515.7764451657868
C2091,109.35996112152777
C2335,701.9491196712353
C1841,108.61231802799807
C2404,117.48285888975273
C1683,221.74719185295214
C1038,330.4860874538476
C2456,220.87782680588026
C1266,412.0444003503534
C2152,83.22710015991443
C1267,298.66295740099486
C2189,176.0568495537703
